city,state_id,county_name,lat,lng
North East,MD,Cecil,39.6077,-75.9414
Williamsport,MD,Washington,39.5974,-77.818
East Riverdale,MD,Prince George's,38.96,-76.9108
Rohrersville,MD,Washington,39.435,-77.6655
Bensville,MD,Charles,38.6176,-77.0077
Hillcrest Heights,MD,Prince George's,38.8373,-76.9641
Bethesda,MD,Montgomery,38.9866,-77.1188
East New Market,MD,Dorchester,38.597,-75.9233
Cottage City,MD,Prince George's,38.9385,-76.9492
Fairmount,MD,Somerset,38.1016,-75.8074
Annapolis Neck,MD,Anne Arundel,38.9408,-76.4997
Federalsburg,MD,Caroline,38.6929,-75.7727
Olney,MD,Montgomery,39.1466,-77.0715
Accokeek,MD,Prince George's,38.6745,-77.0023
North Beach,MD,Calvert,38.708,-76.5347
Owings Mills,MD,Baltimore,39.4115,-76.7913
Savage,MD,Howard,39.1485,-76.8228
Berwyn Heights,MD,Prince George's,38.9929,-76.9131
Chesapeake City,MD,Cecil,39.528,-75.8095
Burkittsville,MD,Frederick,39.3923,-77.6275
Kingstown,MD,Queen Anne's,39.2036,-76.0465
Fallston,MD,Harford,39.5332,-76.4452
Arden on the Severn,MD,Anne Arundel,39.0677,-76.5963
Lonaconing,MD,Allegany,39.5659,-78.979
Vienna,MD,Dorchester,38.481,-75.832
Parkville,MD,Baltimore,39.3832,-76.5519
Spring Ridge,MD,Frederick,39.4043,-77.3413
Forest Heights,MD,Prince George's,38.8105,-76.9995
Vale Summit,MD,Allegany,39.6152,-78.9084
Mount Lena,MD,Washington,39.554,-77.6218
Calverton,MD,Montgomery,39.0578,-76.9488
Mount Airy,MD,Carroll,39.3742,-77.1534
Chester,MD,Queen Anne's,38.9677,-76.2823
Myersville,MD,Frederick,39.5063,-77.569
Hagerstown,MD,Washington,39.6402,-77.7217
Hampton,MD,Baltimore,39.4222,-76.5696
Gaithersburg,MD,Montgomery,39.1346,-77.2132
Friendship Heights Village,MD,Montgomery,38.9633,-77.09
Friendly,MD,Prince George's,38.7601,-76.9642
Sudlersville,MD,Queen Anne's,39.1833,-75.8535
Tyaskin,MD,Wicomico,38.3193,-75.8738
Brooklyn Park,MD,Anne Arundel,39.217,-76.6174
Garretts Mill,MD,Washington,39.3533,-77.6892
Stevensville,MD,Queen Anne's,38.9745,-76.3184
Joppatowne,MD,Harford,39.4181,-76.3516
Croom,MD,Prince George's,38.7458,-76.7555
Eagle Harbor,MD,Prince George's,38.5664,-76.6872
Cordova,MD,Talbot,38.868,-75.9989
Capitol Heights,MD,Prince George's,38.8766,-76.9074
Mardela Springs,MD,Wicomico,38.4589,-75.7566
Riva,MD,Anne Arundel,38.9449,-76.5876
Whitehaven,MD,Wicomico,38.2707,-75.7935
Princess Anne,MD,Somerset,38.2053,-75.6969
Lexington Park,MD,St. Mary's,38.2543,-76.4415
Derwood,MD,Montgomery,39.1136,-77.1509
Silver Spring,MD,Montgomery,39.0028,-77.0207
Pondsville,MD,Washington,39.6234,-77.5916
Walker Mill,MD,Prince George's,38.8754,-76.8862
Springdale,MD,Prince George's,38.9383,-76.8423
Edgewood,MD,Harford,39.421,-76.2968
Naval Academy,MD,Anne Arundel,38.9859,-76.488
Kettering,MD,Prince George's,38.8888,-76.789
North Kensington,MD,Montgomery,39.0392,-77.0723
Pylesville,MD,Harford,39.688,-76.3876
Paramount-Long Meadow,MD,Washington,39.6798,-77.6921
Konterra,MD,Prince George's,39.0774,-76.9023
Adamstown,MD,Frederick,39.3065,-77.4668
Gilmore,MD,Allegany,39.5831,-78.9512
Morningside,MD,Prince George's,38.8265,-76.8896
Overlea,MD,Baltimore,39.3642,-76.5176
Deer Park,MD,Garrett,39.424,-79.326
Chevy Chase View,MD,Montgomery,39.0192,-77.0809
Poolesville,MD,Montgomery,39.1423,-77.4102
Herald Harbor,MD,Anne Arundel,39.0516,-76.5745
Friendsville,MD,Garrett,39.6624,-79.4044
Ashton-Sandy Spring,MD,Montgomery,39.1515,-77.0065
Mount Vernon,MD,Somerset,38.2448,-75.7825
Marydel,MD,Caroline,39.113,-75.7497
North Laurel,MD,Howard,39.1286,-76.8476
Potomac,MD,Montgomery,39.0141,-77.1943
North Chevy Chase,MD,Montgomery,39.0021,-77.0743
Fort Meade,MD,Anne Arundel,39.1058,-76.7438
Dames Quarter,MD,Somerset,38.1697,-75.8895
Marlow Heights,MD,Prince George's,38.8237,-76.9485
Kemps Mill,MD,Washington,39.6268,-77.8138
Port Deposit,MD,Cecil,39.6111,-76.098
Gambrills,MD,Anne Arundel,39.0929,-76.6512
Perryville,MD,Cecil,39.5736,-76.0668
Georgetown,MD,Kent,39.2194,-76.1971
La Plata,MD,Charles,38.5352,-76.9701
Jesterville,MD,Wicomico,38.2897,-75.8928
Sabillasville,MD,Frederick,39.6973,-77.4562
Tilghman Island,MD,Talbot,38.7027,-76.3354
Washington Grove,MD,Montgomery,39.1405,-77.1745
Sharpsburg,MD,Washington,39.4577,-77.7496
Germantown,MD,Montgomery,39.1755,-77.2643
Frederick,MD,Frederick,39.4336,-77.4157
Mitchellville,MD,Prince George's,38.9358,-76.8146
Waldorf,MD,Charles,38.6085,-76.9195
Potomac Park,MD,Allegany,39.6124,-78.8082
Manchester,MD,Carroll,39.6584,-76.8881
Bier,MD,Allegany,39.5525,-78.8692
West Pocomoke,MD,Somerset,38.0956,-75.5842
Coral Hills,MD,Prince George's,38.8709,-76.9234
Rossville,MD,Baltimore,39.3572,-76.4767
Rosaryville,MD,Prince George's,38.7672,-76.8266
Seabrook,MD,Prince George's,38.9802,-76.8502
Reid,MD,Washington,39.7126,-77.6794
Baltimore Highlands,MD,Baltimore,39.2355,-76.6367
Ernstville,MD,Washington,39.6304,-78.0239
National,MD,Allegany,39.6112,-78.94
Oldtown,MD,Allegany,39.5428,-78.6155
St. Leonard,MD,Calvert,38.4659,-76.4973
Clear Spring,MD,Washington,39.6561,-77.9304
Middletown,MD,Frederick,39.4408,-77.5353
Brentwood,MD,Prince George's,38.9439,-76.9571
Butlertown,MD,Kent,39.282,-76.0992
Montgomery Village,MD,Montgomery,39.1783,-77.1957
Bagtown,MD,Washington,39.583,-77.6139
Highland,MD,Howard,39.1814,-76.957
Takoma Park,MD,Montgomery,38.981,-77.0028
North Brentwood,MD,Prince George's,38.945,-76.951
Suitland,MD,Prince George's,38.8492,-76.9225
Bel Air,MD,Harford,39.5348,-76.346
Burtonsville,MD,Montgomery,39.1166,-76.9356
Oakland,MD,Garrett,39.4165,-79.4022
Mountain Lake Park,MD,Garrett,39.4004,-79.3812
Whaleyville,MD,Worcester,38.391,-75.3
Midland,MD,Allegany,39.5897,-78.9486
Flintstone,MD,Allegany,39.7034,-78.5758
Point of Rocks,MD,Frederick,39.2781,-77.5292
Bowling Green,MD,Allegany,39.6272,-78.805
Monrovia,MD,Frederick,39.3571,-77.2753
Lusby,MD,Calvert,38.362,-76.4372
Marlboro Meadows,MD,Prince George's,38.8374,-76.7144
Chevy Chase Section Three,MD,Montgomery,38.9793,-77.0742
Deal Island,MD,Somerset,38.1444,-75.9417
Chesapeake Beach,MD,Calvert,38.6881,-76.5448
Columbia,MD,Howard,39.2004,-76.859
Little Orleans,MD,Allegany,39.6308,-78.3921
Fort Ritchie,MD,Washington,39.7022,-77.5021
Chevy Chase Section Five,MD,Montgomery,38.984,-77.074
Scaggsville,MD,Howard,39.1416,-76.8843
Laurel,MD,Prince George's,39.095,-76.8622
Laytonsville,MD,Montgomery,39.2094,-77.1418
Eldorado,MD,Dorchester,38.584,-75.7893
Fairlee,MD,Kent,39.2268,-76.1654
Libertytown,MD,Frederick,39.4858,-77.2481
Riverside,MD,Harford,39.4777,-76.2385
Centreville,MD,Queen Anne's,39.042,-76.0631
Cearfoss,MD,Washington,39.6989,-77.7766
Boonsboro,MD,Washington,39.5079,-77.6585
Betterton,MD,Kent,39.3652,-76.069
Clarksburg,MD,Montgomery,39.2314,-77.2617
Dundalk,MD,Baltimore,39.2703,-76.4942
Mount Savage,MD,Allegany,39.6971,-78.8763
Lansdowne,MD,Baltimore,39.2365,-76.6659
Lochearn,MD,Baltimore,39.346,-76.7307
Chance,MD,Somerset,38.1772,-75.9366
Highland Beach,MD,Anne Arundel,38.9312,-76.466
Greensboro,MD,Caroline,38.9764,-75.808
Millington,MD,Kent,39.2629,-75.836
Perryman,MD,Harford,39.4633,-76.2115
North Potomac,MD,Montgomery,39.0955,-77.2372
Ilchester,MD,Howard,39.2187,-76.7684
Bowleys Quarters,MD,Baltimore,39.3198,-76.3858
Ocean Pines,MD,Worcester,38.3825,-75.1475
Spencerville,MD,Montgomery,39.119,-76.9828
Mechanicsville,MD,St. Mary's,38.4355,-76.7426
San Mar,MD,Washington,39.5524,-77.6406
Lake Shore,MD,Anne Arundel,39.1029,-76.4876
Dawson,MD,Allegany,39.4789,-78.9462
McCoole,MD,Allegany,39.4534,-78.9731
Westminster,MD,Carroll,39.5797,-77.0064
Cavetown,MD,Washington,39.6426,-77.5932
Potomac Heights,MD,Charles,38.5987,-77.1372
Fountainhead-Orchard Hills,MD,Washington,39.6878,-77.7173
Big Pool,MD,Washington,39.6251,-78.0161
Nikep,MD,Allegany,39.5516,-78.9978
Bivalve,MD,Wicomico,38.3059,-75.8834
Summerfield,MD,Prince George's,38.9042,-76.8678
Tolchester,MD,Kent,39.2218,-76.2349
Parole,MD,Anne Arundel,38.9861,-76.5519
Wister,OK,Le Flore,34.9699,-94.7205
Caney,OK,Atoka,34.2356,-96.217
Council Hill,OK,Muskogee,35.5559,-95.6525
Remy,OK,Sequoyah,35.4578,-94.4984
Fargo,OK,Ellis,36.3741,-99.6219
Glencoe,OK,Payne,36.2313,-96.9302
Boynton,OK,Muskogee,35.6494,-95.6544
Tatums,OK,Carter,34.4779,-97.4661
Fairfax,OK,Osage,36.5698,-96.708
The Village,OK,Oklahoma,35.5706,-97.5567
Scraper,OK,Cherokee,35.9642,-94.8912
Lehigh,OK,Coal,34.4708,-96.2209
Blue,OK,Bryan,33.9899,-96.2304
Panama,OK,Le Flore,35.1715,-94.6707
Liberty,OK,Tulsa,35.8602,-95.9753
Achille,OK,Bryan,33.8347,-96.3901
Disney,OK,Mayes,36.477,-95.0195
Luther,OK,Oklahoma,35.668,-97.1905
Old Green,OK,Adair,35.9845,-94.6036
Welch,OK,Craig,36.8739,-95.0947
Byng,OK,Pontotoc,34.8659,-96.6678
Waynoka,OK,Woods,36.5849,-98.8784
Hoot Owl,OK,Mayes,36.36,-95.1214
Indiahoma,OK,Comanche,34.6197,-98.7522
Brushy,OK,Sequoyah,35.5578,-94.7434
Springer,OK,Carter,34.2909,-97.1255
Mooreland,OK,Woodward,36.4379,-99.2045
Carmen,OK,Alfalfa,36.5791,-98.4578
Wann,OK,Nowata,36.9146,-95.8047
Cushing,OK,Payne,35.9797,-96.7603
Gate,OK,Beaver,36.8517,-100.0552
Albany,OK,Bryan,33.8769,-96.16
Warr Acres,OK,Oklahoma,35.5284,-97.6182
Keota,OK,Haskell,35.2569,-94.9225
Hollister,OK,Tillman,34.3413,-98.8706
Cement,OK,Caddo,34.9362,-98.1363
Shattuck,OK,Ellis,36.265,-99.8774
Tonkawa,OK,Kay,36.6788,-97.3281
Copan,OK,Washington,36.9008,-95.9254
Lindsay,OK,Garvin,34.8392,-97.6105
Zeb,OK,Cherokee,35.8061,-95.0438
Helena,OK,Alfalfa,36.5466,-98.2714
Shawnee,OK,Pottawatomie,35.3525,-96.9647
Christie,OK,Adair,35.9674,-94.6549
Beggs,OK,Okmulgee,35.7769,-96.0279
Kenwood,OK,Delaware,36.3013,-94.9979
Broken Arrow,OK,Tulsa,36.0365,-95.7809
Tenkiller,OK,Cherokee,35.7975,-94.8656
Lambert,OK,Alfalfa,36.6832,-98.4237
Dickson,OK,Carter,34.1876,-96.997
Alex,OK,Grady,34.9227,-97.7763
Rocky,OK,Washita,35.156,-99.0594
Del City,OK,Oklahoma,35.4483,-97.4408
Mead,OK,Bryan,34.0008,-96.511
McCord,OK,Osage,36.6798,-97.0346
Smith Village,OK,Oklahoma,35.4508,-97.457
Vinita,OK,Craig,36.6364,-95.1769
Pensacola,OK,Mayes,36.4556,-95.1292
Cooperton,OK,Kiowa,34.8662,-98.8759
Hooker,OK,Texas,36.861,-101.2161
Nichols Hills,OK,Oklahoma,35.5468,-97.5444
Strong City,OK,Roger Mills,35.6699,-99.6003
Ponca City,OK,Kay,36.7235,-97.0679
Grainola,OK,Osage,36.9379,-96.6488
Greasy,OK,Adair,35.6821,-94.7177
Sand Hill,OK,Muskogee,35.6341,-95.2013
Clarita,OK,Coal,34.4826,-96.4367
Perkins,OK,Payne,35.978,-97.0299
Langston,OK,Logan,35.9324,-97.263
Enid,OK,Garfield,36.4061,-97.8701
Agra,OK,Lincoln,35.895,-96.8702
Ravia,OK,Johnston,34.2407,-96.7566
Sulphur,OK,Murray,34.4977,-96.9899
Shady Point,OK,Le Flore,35.1278,-94.6687
Sycamore,OK,Delaware,36.394,-94.716
Calera,OK,Bryan,33.9313,-96.4299
Bethany,OK,Oklahoma,35.5072,-97.6417
Eldon,OK,Cherokee,35.9305,-94.8179
Kinta,OK,Haskell,35.1193,-95.2378
Oilton,OK,Creek,36.0821,-96.5819
Renfrow,OK,Grant,36.9248,-97.6571
Sugden,OK,Jefferson,34.0826,-97.9788
Kremlin,OK,Garfield,36.5466,-97.8324
Davidson,OK,Tillman,34.2421,-99.0781
Headrick,OK,Jackson,34.6268,-99.1373
Tushka,OK,Atoka,34.3178,-96.1676
Park Hill,OK,Cherokee,35.8546,-94.9559
Hanna,OK,McIntosh,35.2043,-95.8893
Grove,OK,Delaware,36.5929,-94.7878
Madill,OK,Marshall,34.0867,-96.7742
Hardesty,OK,Texas,36.6147,-101.1936
Valliant,OK,McCurtain,34.0043,-95.0895
Dover,OK,Kingfisher,35.9814,-97.9106
Chewey,OK,Adair,36.0905,-94.7385
Le Flore,OK,Le Flore,34.8985,-94.9759
Cloud Creek,OK,Delaware,36.2712,-94.79
Connerville,OK,Johnston,34.4436,-96.6359
Meno,OK,Major,36.3882,-98.1779
Gideon,OK,Cherokee,36.0088,-95.036
Boley,OK,Okfuskee,35.4903,-96.4793
Guthrie,OK,Logan,35.8424,-97.4354
Idabel,OK,McCurtain,33.9042,-94.8294
St. Louis,OK,Pottawatomie,35.0812,-96.8598
Terlton,OK,Pawnee,36.1857,-96.4904
Rentiesville,OK,McIntosh,35.5331,-95.4849
Geary,OK,Blaine,35.5927,-98.2913
Blackwell,OK,Kay,36.8011,-97.3009
Braman,OK,Kay,36.9237,-97.3352
Erin Springs,OK,Garvin,34.8113,-97.6055
Whitefield,OK,Haskell,35.2546,-95.2391
Foss,OK,Washita,35.45,-99.1707
Poteau,OK,Le Flore,35.043,-94.6357
Webbers Falls,OK,Muskogee,35.512,-95.1602
Lamar,OK,Hughes,35.0941,-96.1238
Sperry,OK,Tulsa,36.2978,-95.9917
Bray,OK,Stephens,34.616,-97.8207
Dripping Springs,OK,Delaware,36.171,-94.6852
Ardmore,OK,Carter,34.1943,-97.1253
Deer Lick,OK,Delaware,36.4595,-94.7468
Tupelo,OK,Coal,34.6024,-96.4204
Westport,OK,Pawnee,36.1953,-96.3355
Hulbert,OK,Cherokee,35.9315,-95.1436
Nescatunga,OK,Alfalfa,36.7543,-98.156
Stringtown,OK,Atoka,34.4696,-96.0548
Atoka,OK,Atoka,34.3857,-96.1313
Stillwater,OK,Payne,36.1315,-97.074
Pocola,OK,Le Flore,35.2456,-94.4774
Commerce,OK,Ottawa,36.9316,-94.8706
Kingfisher,OK,Kingfisher,35.8439,-97.938
Wagoner,OK,Wagoner,35.9641,-95.3791
Colcord,OK,Delaware,36.2647,-94.6921
Turley,OK,Tulsa,36.2473,-95.9654
Davenport,OK,Lincoln,35.7093,-96.7643
Savanna,OK,Pittsburg,34.8353,-95.8357
Thackerville,OK,Love,33.7935,-97.1426
Allen,OK,Pontotoc,34.8774,-96.413
Quapaw,OK,Ottawa,36.9581,-94.7813
Tecumseh,OK,Pottawatomie,35.2639,-96.9338
Wardville,OK,Atoka,34.655,-96.0309
Nardin,OK,Kay,36.8041,-97.4499
Roland,OK,Sequoyah,35.4147,-94.5137
Brooksville,OK,Pottawatomie,35.2103,-96.9609
Bearden,OK,Okfuskee,35.3568,-96.3852
Sayre,OK,Beckham,35.2974,-99.6284
Okmulgee,OK,Okmulgee,35.6137,-96.0068
Spencer,OK,Oklahoma,35.5108,-97.3715
Elmore City,OK,Garvin,34.6299,-97.3909
Olustee,OK,Jackson,34.5476,-99.4241
Drowning Creek,OK,Delaware,36.4778,-94.8942
Wanette,OK,Pottawatomie,34.9627,-97.0319
Tishomingo,OK,Johnston,34.2387,-96.6806
Mazie,OK,Mayes,36.1425,-95.3303
Lyons Switch,OK,Adair,35.7794,-94.6933
Mounds,OK,Creek,35.879,-96.0682
Okeene,OK,Blaine,36.1171,-98.3165
Newcastle,OK,McClain,35.2404,-97.5998
Holdenville,OK,Hughes,35.0836,-96.4004
Cimarron City,OK,Logan,35.8887,-97.6022
Hominy,OK,Osage,36.422,-96.3929
Orlando,OK,Logan,36.1359,-97.3651
Choctaw,OK,Oklahoma,35.48,-97.2666
Indianola,OK,Pittsburg,35.1635,-95.7761
Norman,OK,Cleveland,35.2335,-97.3471
Pump Back,OK,Mayes,36.2707,-95.1178
Jenks,OK,Tulsa,35.9981,-95.9737
Corn,OK,Washita,35.3791,-98.7816
Millerton,OK,McCurtain,33.9832,-95.0177
Seiling,OK,Dewey,36.1548,-98.9296
Valley Brook,OK,Oklahoma,35.4027,-97.4814
Rosedale,OK,McClain,34.9188,-97.1855
Etowah,OK,Cleveland,35.1291,-97.164
Forgan,OK,Beaver,36.9068,-100.5377
Marshall,OK,Logan,36.1555,-97.6257
Lucien,OK,Noble,36.2747,-97.4551
Haskell,OK,Muskogee,35.8187,-95.6805
Addington,OK,Jefferson,34.2431,-97.9661
Goltry,OK,Alfalfa,36.5319,-98.1514
New Cordell,OK,Washita,35.2973,-98.9816
Drummond,OK,Garfield,36.3012,-98.0358
Bernice,OK,Delaware,36.622,-94.9108
Elm Grove,OK,Adair,35.7925,-94.563
Gould,OK,Harmon,34.6694,-99.7737
Moore,OK,Cleveland,35.3293,-97.4757
Zena,OK,Delaware,36.513,-94.8454
Texhoma,OK,Texas,36.5053,-101.7876
Pauls Valley,OK,Garvin,34.7236,-97.2291
Nicut,OK,Sequoyah,35.5986,-94.5626
Waurika,OK,Jefferson,34.1846,-98.0244
Felt,OK,Cimarron,36.5633,-102.795
Catoosa,OK,Rogers,36.1832,-95.7663
Devol,OK,Cotton,34.1954,-98.5881
Jones,OK,Oklahoma,35.5662,-97.2901
Loyal,OK,Kingfisher,35.9727,-98.1184
Elk City,OK,Beckham,35.3849,-99.4333
Amorita,OK,Alfalfa,36.924,-98.2936
Blanchard,OK,McClain,35.1523,-97.6612
Marble City,OK,Sequoyah,35.5824,-94.8186
Tagg Flats,OK,Delaware,36.3387,-94.9037
Arnett,OK,Ellis,36.1349,-99.7711
Henryetta,OK,Okmulgee,35.4421,-95.9847
Burlington,OK,Alfalfa,36.9001,-98.4234
Fairland,OK,Ottawa,36.7506,-94.8484
Fort Towson,OK,Choctaw,34.0244,-95.2972
Yale,OK,Payne,36.115,-96.7009
Fletcher,OK,Comanche,34.8224,-98.2391
Foraker,OK,Osage,36.8721,-96.5692
Sequoyah,OK,Rogers,36.3797,-95.5969
Crescent,OK,Logan,35.9523,-97.594
Wellston,OK,Lincoln,35.6861,-97.0616
Camargo,OK,Dewey,36.0179,-99.2883
Lone Wolf,OK,Kiowa,34.9904,-99.2457
Spiro,OK,Le Flore,35.2412,-94.6229
Fort Coffee,OK,Le Flore,35.2942,-94.5726
Oaks,OK,Delaware,36.1695,-94.8526
Aline,OK,Alfalfa,36.5096,-98.4486
Apache,OK,Caddo,34.8938,-98.3581
Pin Oak Acres,OK,Mayes,36.1226,-95.2889
Hitchita,OK,McIntosh,35.5198,-95.7519
Wetumka,OK,Hughes,35.241,-96.2389
Box,OK,Sequoyah,35.5784,-94.9718
Arcadia,OK,Oklahoma,35.6655,-97.3255
Canadian,OK,Pittsburg,35.1741,-95.6496
Kemp,OK,Bryan,33.7694,-96.3544
Healdton,OK,Carter,34.2335,-97.4868
Sand Springs,OK,Tulsa,36.1343,-96.1283
Fairfield,OK,Adair,35.8407,-94.6062
Haworth,OK,McCurtain,33.8404,-94.6571
Hinton,OK,Caddo,35.4797,-98.3588
Dodge,OK,Delaware,36.5789,-94.6385
Osage,OK,Osage,36.2949,-96.4179
Chickasha,OK,Grady,35.041,-97.9472
Burbank,OK,Osage,36.6964,-96.7294
Bessie,OK,Washita,35.3855,-98.9894
Dennis,OK,Delaware,36.5433,-94.8693
Pink,OK,Pottawatomie,35.2327,-97.1002
Ralston,OK,Pawnee,36.5036,-96.7374
Coleman,OK,Johnston,34.2635,-96.4194
May,OK,Harper,36.6174,-99.7484
Longtown,OK,Pittsburg,35.2405,-95.5183
Latta,OK,Pontotoc,34.7532,-96.7088
Randlett,OK,Cotton,34.1773,-98.4639
Grandview,OK,Cherokee,35.9556,-95.0047
Wynnewood,OK,Garvin,34.6442,-97.1627
Johnson,OK,Pottawatomie,35.4056,-96.8418
Alderson,OK,Pittsburg,34.9008,-95.69
Avant,OK,Osage,36.4886,-96.0599
Cole,OK,McClain,35.0992,-97.5663
South Coffeyville,OK,Nowata,36.9934,-95.6219
Greenfield,OK,Blaine,35.7289,-98.3776
Willow,OK,Greer,35.0514,-99.5099
Dacoma,OK,Woods,36.6596,-98.5635
Turpin,OK,Beaver,36.8705,-100.8825
Cheyenne,OK,Roger Mills,35.6102,-99.6781
Meridian,OK,Logan,35.844,-97.2456
Ketchum,OK,Craig,36.5259,-95.0386
Edmond,OK,Oklahoma,35.6689,-97.4159
Steely Hollow,OK,Cherokee,35.9887,-94.9578
Nicoma Park,OK,Oklahoma,35.4913,-97.3254
Hickory,OK,Murray,34.557,-96.858
Bradley,OK,Grady,34.878,-97.7087
Carlisle,OK,Sequoyah,35.5042,-95.0323
Milburn,OK,Johnston,34.2401,-96.552
Watts,OK,Adair,36.1073,-94.5717
Swink,OK,Choctaw,34.0169,-95.2022
Carney,OK,Lincoln,35.8065,-97.0153
New Woodville,OK,Marshall,33.9687,-96.655
Bennington,OK,Bryan,34.0038,-96.0375
Tuttle,OK,Grady,35.3071,-97.756
Cartwright,OK,Bryan,33.8555,-96.561
Eakly,OK,Caddo,35.3056,-98.5561
Redbird,OK,Wagoner,35.8871,-95.5872
Calumet,OK,Canadian,35.6014,-98.1247
Dewar,OK,Okmulgee,35.4583,-95.9476
Weatherford,OK,Custer,35.5384,-98.6872
Canton,OK,Blaine,36.055,-98.5884
Phillips,OK,Coal,34.5041,-96.2231
Jefferson,OK,Grant,36.7203,-97.7909
Marland,OK,Noble,36.5611,-97.1529
Boise City,OK,Cimarron,36.7314,-102.5098
Minco,OK,Grady,35.3174,-97.9517
Sour John,OK,Muskogee,35.6206,-95.1433
Rocky Mountain,OK,Adair,35.7936,-94.778
Empire City,OK,Stephens,34.4736,-98.0563
Krebs,OK,Pittsburg,34.93,-95.72
Fairview,OK,Major,36.2705,-98.4771
Bison,OK,Garfield,36.196,-97.8979
Keyes,OK,Cimarron,36.8077,-102.2518
Comanche,OK,Stephens,34.3594,-97.9479
Talihina,OK,Le Flore,34.7522,-95.0409
Mill Creek,OK,Johnston,34.4021,-96.8251
Lake Aluma,OK,Oklahoma,35.5334,-97.4484
Shidler,OK,Osage,36.7809,-96.6596
Gage,OK,Ellis,36.3182,-99.7577
Lost City,OK,Cherokee,36.0006,-95.1223
Fitzhugh,OK,Pontotoc,34.6581,-96.7665
Forest Park,OK,Oklahoma,35.5095,-97.4469
Clayton,OK,Pushmataha,34.5857,-95.3561
Marietta,OK,Love,33.9355,-97.1242
Taloga,OK,Dewey,36.0403,-98.9641
Lawton,OK,Comanche,34.6176,-98.4203
Tuskahoma,OK,Pushmataha,34.6272,-95.2779
Colony,OK,Washita,35.3486,-98.6713
Prue,OK,Osage,36.2497,-96.2667
Barnsdall,OK,Osage,36.5607,-96.1627
Breckenridge,OK,Garfield,36.4622,-97.7273
Manitou,OK,Tillman,34.5071,-98.9809
Isabella,OK,Major,36.2354,-98.3354
Ringwood,OK,Major,36.3819,-98.2411
Geronimo,OK,Comanche,34.4852,-98.3893
Canute,OK,Washita,35.422,-99.2776
Red Oak,OK,Latimer,34.9508,-95.0814
Alva,OK,Woods,36.7893,-98.6648
White Water,OK,Delaware,36.5017,-94.7289
Oklahoma City,OK,Oklahoma,35.4676,-97.5137
Elgin,OK,Comanche,34.7848,-98.301
Sweetwater,OK,Beckham,35.4222,-99.9116
Smithville,OK,McCurtain,34.4689,-94.6462
Beaver,OK,Beaver,36.8151,-100.5235
Garvin,OK,McCurtain,33.9559,-94.9348
Oakwood,OK,Dewey,35.9315,-98.7031
Sterling,OK,Comanche,34.7498,-98.1729
Noble,OK,Cleveland,35.1385,-97.371
Sportsmen Acres,OK,Mayes,36.2458,-95.2515
Paden,OK,Okfuskee,35.5076,-96.5665
Reydon,OK,Roger Mills,35.6502,-99.9239
Mountain View,OK,Kiowa,35.0994,-98.7502
Lahoma,OK,Garfield,36.3878,-98.0898
Briggs,OK,Cherokee,35.921,-94.9
Zion,OK,Adair,35.7853,-94.6378
Bartlesville,OK,Washington,36.7357,-95.9452
Arapaho,OK,Custer,35.5779,-98.9593
Tahlequah,OK,Cherokee,35.9116,-94.9773
Tryon,OK,Lincoln,35.8815,-96.9655
Lebanon,OK,Marshall,33.9737,-96.9177
Sentinel,OK,Washita,35.1571,-99.1736
Drumright,OK,Creek,35.9893,-96.599
Locust Grove,OK,Mayes,36.1978,-95.1685
North Miami,OK,Ottawa,36.9199,-94.8797
Bull Hollow,OK,Delaware,36.3046,-94.9008
Rush Springs,OK,Grady,34.7792,-97.9572
Porter,OK,Wagoner,35.8683,-95.5202
Optima,OK,Texas,36.762,-101.3497
Jennings,OK,Pawnee,36.1823,-96.5689
Francis,OK,Pontotoc,34.8742,-96.5926
Cowlington,OK,Le Flore,35.3106,-94.7879
Gregory,OK,Rogers,36.1697,-95.5742
Amber,OK,Grady,35.1602,-97.8821
Maramec,OK,Pawnee,36.2419,-96.6806
Bromide,OK,Johnston,34.418,-96.4949
Morrison,OK,Noble,36.2919,-97.0327
Leach,OK,Delaware,36.1979,-94.9099
Kenefic,OK,Bryan,34.1501,-96.3642
Gore,OK,Sequoyah,35.5417,-95.1129
Pond Creek,OK,Grant,36.6675,-97.8029
Fairmont,OK,Garfield,36.3552,-97.7045
Tipton,OK,Tillman,34.502,-99.1383
Laverne,OK,Harper,36.7052,-99.897
Fort Supply,OK,Woodward,36.5722,-99.5736
McCurtain,OK,Haskell,35.1509,-94.9669
Collinsville,OK,Tulsa,36.372,-95.8607
Salem,OK,Adair,35.7611,-94.5755
Porum,OK,Muskogee,35.3568,-95.2634
Anadarko,OK,Caddo,35.0652,-98.2441
Deer Creek,OK,Grant,36.8067,-97.5193
Twin Oaks,OK,Delaware,36.1927,-94.8217
Lookeba,OK,Caddo,35.363,-98.3638
Carnegie,OK,Caddo,35.1023,-98.5995
Verdigris,OK,Rogers,36.2534,-95.6604
Platter,OK,Bryan,33.9066,-96.5337
Bluejacket,OK,Craig,36.8007,-95.0741
Gans,OK,Sequoyah,35.3874,-94.695
Rosston,OK,Harper,36.8128,-99.9328
Douglas,OK,Garfield,36.2604,-97.6675
Cameron,OK,Le Flore,35.1351,-94.536
Foster,OK,Garvin,34.5941,-97.4928
Vera,OK,Washington,36.4513,-95.8907
Strang,OK,Mayes,36.4122,-95.1345
Whitesboro,OK,Le Flore,34.6965,-94.879
Bridgeport,OK,Caddo,35.5476,-98.3775
